assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
0,0,0, ,0,18,0,Dermott,0,2,8478408,-4,0,0.0,D,0,0,20242025,0,0,0.0,L,7,Travis Dermott,EDM,742.1111
0,0,0, ,0,1,0,Marino,0,0,8478507,1,0,0.0,D,0,0,20242025,0,0, ,R,0,John Marino,UTA,1084.0
10,8,18,0.4968,1,41,9,Cates,0,4,8480220,8,19,0.46341,L,1,1,20242025,0,0,0.18,L,50,Noah Cates,PHI,847.439
3,1,3, ,0,18,1,Miroshnichenko,0,0,8483491,1,4,0.22222,L,0,1,20242025,0,0,0.07142,R,14,Ivan Miroshnichenko,WSH,560.5555
6,1,6, ,0,42,1,Chiarot,0,39,8475279,-4,7,0.16666,D,0,1,20242025,0,0,0.02083,L,48,Ben Chiarot,DET,1272.4523
25,7,23,0.125,1,43,12,Forsberg,0,22,8476887,-13,37,0.86046,L,5,14,20242025,0,0,0.08391,R,143,Filip Forsberg,NSH,1129.2558
15,13,23,0.4423,4,44,17,McMichael,0,20,8481580,7,32,0.72727,C,4,8,20242025,0,1,0.16504,L,103,Connor McMichael,WSH,1053.6363
19,14,28,0.30769,3,45,19,Kyrou,0,8,8479385,9,38,0.84444,C,5,10,20242025,0,0,0.14393,R,132,Jordan Kyrou,STL,1072.0888
14,2,16, ,0,43,2,Jensen,0,4,8475324,15,16,0.37209,D,0,0,20242025,0,0,0.03773,R,53,Nick Jensen,OTT,1257.3488
3,4,5,0.54729,1,29,7,Hayes,0,2,8475763,-13,10,0.34482,R,3,5,20242025,0,0,0.17073,L,41,Kevin Hayes,PIT,629.1034
26,7,22, ,0,44,7,Bouchard,0,14,8480803,12,33,0.75,D,0,11,20242025,0,0,0.05645,R,124,Evan Bouchard,EDM,1409.4772
2,1,3, ,1,19,1,Lee,0,11,8481732,-5,3,0.15789,L,0,0,20242025,0,0,0.05555,L,18,Andre Lee,LAK,550.2631
1,0,1,0.0,0,8,0,Winterton,0,0,8482751,-7,1,0.125,C,0,0,20242025,0,0,0.0,R,8,Ryan Winterton,SEA,622.0
13,0,13, ,0,44,0,van Riemsdyk,0,10,8477845,14,13,0.29545,D,0,0,20242025,0,0,0.0,R,53,Trevor van Riemsdyk,WSH,1058.1136
3,1,4,0.14285,0,41,1,Lomberg,0,44,8479066,0,4,0.09756,L,0,0,20242025,0,0,0.03448,L,29,Ryan Lomberg,CGY,527.3902
15,10,23,0.51905,4,45,10,Lowry,1,14,8476392,15,25,0.55555,C,0,0,20242025,0,2,0.15873,L,63,Adam Lowry,WPG,935.5333
2,1,3,0.54545,2,15,10,Laine,0,6,8479339,-2,12,0.8,L,9,9,20242025,0,0,0.23255,R,43,Patrik Laine,MTL,897.0666
1,1,1, ,0,9,1,Barrie,0,2,8475197,-2,2,0.22222,D,0,1,20242025,0,0,0.08333,R,12,Tyson Barrie,CGY,919.8888
3,9,11,0.4,0,45,9,Beauvillier,0,8,8478463,0,12,0.26666,L,0,1,20242025,0,0,0.12162,L,74,Anthony Beauvillier,PIT,718.0
10,5,15, ,0,44,5,Kulak,0,8,8476967,5,15,0.3409,D,0,0,20242025,0,0,0.07042,L,71,Brett Kulak,EDM,1207.3181
5,10,15,0.54,1,43,10,McBain,0,49,8480855,5,15,0.34883,C,0,0,20242025,0,0,0.23255,L,43,Jack McBain,UTA,786.7209
2,0,1, ,0,3,0,Vlasic,0,0,8471709,2,2,0.66666,D,0,0,20242025,0,1,0.0,L,3,Marc-Edouard Vlasic,SJS,848.6666
21,7,22,0.48337,1,43,10,Johnston,0,12,8482740,7,31,0.72093,C,2,8,20242025,1,1,0.08695,R,115,Wyatt Johnston,DAL,1158.5348
11,5,14,0.3,1,44,5,Johansson,0,4,8475149,0,16,0.36363,L,0,2,20242025,0,0,0.07352,L,68,Marcus Johansson,MIN,959.9545
24,4,16,0.51029,0,44,6,Stephenson,0,14,8476905,-8,30,0.68181,C,1,13,20242025,1,1,0.14285,L,42,Chandler Stephenson,SEA,1187.0227
7,2,9, ,0,45,2,Walker,0,26,8480336,-4,9,0.2,D,0,0,20242025,0,0,0.02777,R,72,Sean Walker,CAR,967.1777
8,11,19,0.0,3,44,19,Dorofeyev,0,12,8481604,-6,27,0.61363,L,8,8,20242025,0,0,0.14615,L,130,Pavel Dorofeyev,VGK,971.7727
9,1,10, ,0,37,1,Savard,0,22,8475233,1,10,0.27027,D,0,0,20242025,0,0,0.04347,R,23,David Savard,MTL,1103.6486
2,1,3, ,0,10,1,Mateychuk,0,0,8483485,-1,3,0.3,D,0,0,20242025,0,0,0.1,L,10,Denton Mateychuk,CBJ,1080.9
37,6,29, ,3,45,13,Makar,0,8,8480069,13,50,1.11111,D,6,20,20242025,1,1,0.09701,R,134,Cale Makar,COL,1543.2888
3,4,7,0.48565,1,42,4,Lundestrom,0,2,8480806,-3,7,0.16666,C,0,0,20242025,0,0,0.1081,L,37,Isac Lundestrom,ANA,852.2857
16,4,18,0.5,1,42,7,Sillinger,0,29,8482705,-15,23,0.54761,C,2,3,20242025,1,2,0.07142,L,98,Cole Sillinger,CBJ,1052.2142
0,0,0, ,0,1,0,Jenik,0,0,8480890,-1,0,0.0,C,0,0,20242025,0,0, ,L,0,Jan Jenik,OTT,452.0
9,4,10, ,2,32,4,Spurgeon,1,12,8474716,3,13,0.40625,D,0,3,20242025,0,0,0.06779,R,59,Jared Spurgeon,MIN,1242.8125
3,5,8,0.42857,1,38,5,Jeannot,0,60,8479661,5,8,0.21052,L,0,0,20242025,0,0,0.16129,L,31,Tanner Jeannot,LAK,698.6052
13,3,12,0.47277,2,42,8,Wright,0,12,8483524,0,21,0.5,C,5,9,20242025,0,0,0.19512,R,41,Shane Wright,SEA,801.0476
4,1,5,0.60262,0,33,1,Ryan,0,12,8478585,-5,5,0.15151,C,0,0,20242025,0,0,0.05882,R,17,Derek Ryan,EDM,564.6363
0,1,1, ,0,6,1,Burke,0,2,8482250,2,1,0.16666,C,0,0,20242025,0,0,0.08333,R,12,Callahan Burke,VGK,664.3333
5,3,7,0.48701,0,38,4,Blackwell,0,6,8476278,1,9,0.23684,C,0,1,20242025,1,1,0.09756,R,41,Colin Blackwell,DAL,696.6052
13,9,16,0.50704,2,41,10,Frost,0,14,8480028,-9,23,0.56097,C,1,7,20242025,0,0,0.13513,L,74,Morgan Frost,PHI,896.6341
7,3,10,0.0,3,23,9,Olofsson,0,8,8478109,9,16,0.69565,L,6,6,20242025,0,0,0.16981,L,53,Victor Olofsson,VGK,960.2608
7,3,10, ,1,34,3,Fabbro,0,22,8479371,10,10,0.29411,D,0,0,20242025,0,0,0.06818,R,44,Dante Fabbro,NSH,1217.2058
21,5,16,0.40425,0,44,10,Teravainen,0,4,8476882,-10,31,0.70454,C,5,14,20242025,0,1,0.15151,L,66,Teuvo Teravainen,CHI,992.2045
0,0,0, ,0,7,0,Brisson,0,0,8482153,-3,0,0.0,C,0,0,20242025,0,0,0.0,L,7,Brendan Brisson,VGK,610.5714
14,13,20,0.45216,2,43,15,Kadri,0,42,8475172,-14,29,0.67441,C,2,9,20242025,0,0,0.10204,L,147,Nazem Kadri,CGY,1125.2093
7,3,7, ,0,43,3,Schmidt,0,11,8477220,-2,10,0.23255,D,0,3,20242025,0,0,0.10714,L,28,Nate Schmidt,FLA,936.5813
6,14,19,0.45454,3,33,16,Lehkonen,0,12,8477476,14,22,0.66666,L,1,2,20242025,1,1,0.22222,L,72,Artturi Lehkonen,COL,1295.3939
6,4,10, ,0,45,4,Bogosian,0,27,8474567,0,10,0.22222,D,0,0,20242025,0,0,0.07692,R,52,Zach Bogosian,MIN,1000.2222
2,4,6,0.14285,1,40,4,Eyssimont,0,28,8479591,-3,6,0.15,C,0,0,20242025,0,0,0.05405,L,74,Michael Eyssimont,TBL,662.15
1,0,1, ,0,7,0,Brown,0,9,8477384,-1,1,0.14285,D,0,0,20242025,0,0,0.0,R,5,Joshua Brown,EDM,705.2857
6,4,10, ,1,45,4,Chatfield,0,22,8478970,12,10,0.22222,D,0,0,20242025,0,0,0.0606,R,66,Jalen Chatfield,CAR,1133.0666
2,0,2,0.43478,0,5,0,Aman,0,0,8482496,-3,2,0.4,C,0,0,20242025,0,0,0.0,L,2,Nils Aman,VAN,642.0
5,7,12,0.0,1,44,7,Koepke,0,8,8481043,9,12,0.27272,L,0,0,20242025,0,0,0.15909,L,44,Cole Koepke,BOS,641.5909
0,0,0, ,0,1,0,Santini,0,0,8477463,0,0,0.0,D,0,0,20242025,0,0,0.0,R,1,Steven Santini,TBL,697.0
1,0,1, ,0,28,0,Lauzon,0,37,8478468,-4,1,0.03571,D,0,0,20242025,0,0,0.0,L,25,Jeremy Lauzon,NSH,1078.2857
17,3,13, ,0,43,5,Weegar,0,18,8477346,6,22,0.51162,D,2,8,20242025,0,1,0.05376,R,93,MacKenzie Weegar,CGY,1407.2325
5,4,9,0.73684,0,41,4,Malenstyn,0,15,8479359,-5,9,0.21951,L,0,0,20242025,0,0,0.11111,L,36,Beck Malenstyn,BUF,636.317
3,1,4,0.71428,0,31,1,Fischer,0,11,8478432,-3,4,0.12903,R,0,0,20242025,0,0,0.05,R,20,Christian Fischer,DET,688.387
4,2,5,0.53691,0,32,2,Kampf,0,6,8480144,-3,6,0.1875,C,0,0,20242025,0,1,0.07407,L,27,David Kampf,TOR,769.0937
10,7,16,0.54477,3,43,8,Hayton,0,21,8480849,4,18,0.4186,C,1,2,20242025,0,0,0.125,L,64,Barrett Hayton,UTA,927.9767
14,2,15, ,1,40,2,Pettersson,0,23,8477969,-1,16,0.4,D,0,0,20242025,0,1,0.05128,L,39,Marcus Pettersson,PIT,1318.725
0,1,1, ,0,10,1,Mukhamadullin,0,2,8482166,0,1,0.1,D,0,0,20242025,0,0,0.1,L,10,Shakir Mukhamadullin,SJS,923.9
2,3,5,0.53716,1,41,3,Kupari,0,14,8480845,0,5,0.12195,C,0,0,20242025,0,0,0.08571,R,35,Rasmus Kupari,WPG,572.4634
0,0,0, ,0,1,0,Callahan,0,0,8480828,1,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Michael Callahan,BOS,851.0
7,1,7, ,0,26,1,Jones,0,10,8481708,2,8,0.30769,D,0,1,20242025,0,0,0.04166,L,24,Zac Jones,NYR,1001.923
0,0,0,0.48648,0,5,0,Athanasiou,0,0,8476960,-1,0,0.0,C,0,0,20242025,0,0,0.0,L,6,Andreas Athanasiou,CHI,575.6
0,2,2, ,0,15,2,Crevier,0,10,8481806,-1,2,0.13333,D,0,0,20242025,0,0,0.11764,R,17,Louis Crevier,CHI,1078.7333
10,4,13,0.5,0,37,5,Bolduc,0,16,8482737,10,15,0.4054,C,1,2,20242025,0,0,0.09615,L,52,Zack Bolduc,STL,739.9729
0,0,0,0.0,0,19,0,Fasching,0,2,8477392,-6,0,0.0,R,0,0,20242025,0,0,0.0,R,11,Hudson Fasching,NYI,536.1578
16,15,25,0.41371,1,39,19,Thompson,0,13,8479420,0,35,0.89743,C,4,10,20242025,0,0,0.16239,R,117,Tage Thompson,BUF,1129.0
0,0,0,0.45945,0,4,0,Luchanko,0,2,8484779,-3,0,0.0,C,0,0,20242025,0,0,0.0,R,3,Jett Luchanko,PHI,843.25
0,0,0,1.0,0,2,0,Hayden,0,2,8477401,0,0,0.0,C,0,0,20242025,0,0, ,R,0,John Hayden,SEA,564.5
22,7,22,0.33333,1,42,10,Peterka,0,10,8482175,-6,32,0.7619,R,3,10,20242025,0,0,0.11363,L,88,JJ Peterka,BUF,1070.2619
2,2,4, ,1,21,2,Blankenburg,1,10,8483565,9,4,0.19047,D,0,0,20242025,0,0,0.05882,R,34,Nick Blankenburg,NSH,1084.7619
2,1,3,0.16666,1,24,2,Lauko,0,16,8480880,-6,4,0.16666,C,0,0,20242025,1,1,0.10526,L,19,Jakub Lauko,MIN,600.125
6,3,8,0.57336,1,35,3,Drury,0,10,8480835,2,9,0.25714,C,0,1,20242025,0,0,0.05769,L,52,Jack Drury,CAR,776.9714
7,5,12,0.66666,1,30,5,Pacioretty,0,14,8474157,-2,12,0.4,L,0,0,20242025,0,0,0.09615,L,52,Max Pacioretty,TOR,826.2333
0,0,0, ,0,1,0,Hunt,0,0,8482094,0,0,0.0,D,0,0,20242025,0,0,0.0,L,2,Daemon Hunt,MIN,481.0
2,0,2,0.45263,0,21,0,Helenius,0,14,8482726,-3,2,0.09523,C,0,0,20242025,0,0,0.0,L,13,Samuel Helenius,LAK,513.0
12,7,17,0.5,2,42,8,Smith,0,14,8475191,2,20,0.47619,R,0,2,20242025,1,1,0.11594,L,69,Reilly Smith,NYR,940.619
3,0,3, ,0,17,0,Forbort,0,15,8475762,-5,3,0.17647,D,0,0,20242025,0,0,0.0,L,14,Derek Forbort,VAN,1069.2941
0,0,0, ,0,2,0,Lagesson,0,2,8478021,-2,0,0.0,D,0,0,20242025,0,0,0.0,L,2,William Lagesson,DET,957.0
2,0,2,0.0,0,2,0,Kerins,0,0,8482209,3,2,1.0,C,0,0,20242025,0,0,0.0,L,2,Rory Kerins,CGY,799.0
11,3,14, ,0,43,3,Lindell,0,8,8476902,13,14,0.32558,D,0,0,20242025,0,0,0.04918,L,61,Esa Lindell,DAL,1304.3255
33,16,38,0.0,6,45,26,Connor,1,21,8478398,9,59,1.31111,L,9,20,20242025,1,1,0.17449,L,149,Kyle Connor,WPG,1202.1555
1,0,1, ,0,6,0,Poulin,0,2,8481591,1,1,0.16666,R,0,0,20242025,0,0,0.0,L,2,Sam Poulin,PIT,605.8333
16,9,22,0.4,1,44,13,Bjorkstrand,0,9,8477416,1,29,0.65909,R,4,7,20242025,0,0,0.13684,R,95,Oliver Bjorkstrand,SEA,928.2272
8,2,10,0.52727,0,33,2,Amadio,0,12,8478020,-1,10,0.30303,R,0,0,20242025,0,0,0.05128,R,39,Michael Amadio,OTT,849.0909
22,12,30,0.49288,1,45,17,Rossi,0,12,8482079,15,39,0.86666,C,5,9,20242025,0,0,0.2,L,85,Marco Rossi,MIN,1103.4666
1,0,1, ,0,10,0,Jiricek,0,6,8483460,-2,1,0.1,D,0,0,20242025,0,0,0.0,R,7,David Jiricek,CBJ,713.3
0,0,0, ,0,2,0,Watson,0,2,8475766,-2,0,0.0,L,0,0,20242025,0,0,0.0,R,1,Austin Watson,DET,420.0
3,1,4,0.53968,0,31,1,Harkins,0,12,8478424,-6,4,0.12903,C,0,0,20242025,0,0,0.04347,L,23,Jansen Harkins,ANA,643.1935
7,6,11,0.38297,4,38,8,Carlsson,1,8,8484153,-2,15,0.39473,C,2,4,20242025,0,0,0.16,L,50,Leo Carlsson,ANA,977.2368
6,3,9,0.38157,0,24,4,Zegras,0,10,8481533,-7,10,0.41666,C,1,1,20242025,0,0,0.08695,L,46,Trevor Zegras,ANA,1017.2083
28,11,30,0.0,1,41,17,Panarin,0,12,8478550,-8,45,1.09756,L,6,15,20242025,0,0,0.13709,R,124,Artemi Panarin,NYR,1185.0487
43,18,39, ,5,40,20,Kucherov,0,25,8476453,12,63,1.575,R,2,24,20242025,0,0,0.14285,L,140,Nikita Kucherov,TBL,1272.05
0,0,0,0.0,0,1,0,Denisenko,0,2,8480844,0,0,0.0,L,0,0,20242025,0,0, ,R,0,Grigori Denisenko,VGK,507.0
11,10,17,0.33333,5,39,15,Hyman,0,16,8475786,8,26,0.66666,L,5,9,20242025,0,0,0.1415,R,106,Zach Hyman,EDM,1147.6666
11,6,15,0.58968,3,35,7,Karlsson,0,0,8476448,6,18,0.51428,C,0,2,20242025,1,1,0.0886,L,79,William Karlsson,VGK,1029.3142
2,3,4,0.75,1,37,3,Wahlstrom,0,26,8480789,-7,5,0.13513,R,0,1,20242025,0,0,0.06382,R,47,Oliver Wahlstrom,NYI,618.5675
9,6,15,0.6923,0,43,7,Anderson,0,50,8476981,-5,16,0.37209,R,0,0,20242025,1,1,0.1228,R,57,Josh Anderson,MTL,850.8837
12,7,17, ,0,37,8,LaCombe,0,4,8481605,1,20,0.54054,D,1,3,20242025,0,0,0.11111,L,72,Jackson LaCombe,ANA,1215.1351
0,0,0, ,0,10,0,Prishchepov,0,0,8485105,0,0,0.0,C,0,0,20242025,0,0,0.0,L,4,Nikita Prishchepov,COL,382.0
8,5,12,0.33333,0,45,5,O'Connor,0,17,8481186,-6,13,0.28888,R,0,0,20242025,0,1,0.09259,R,54,Logan O'Connor,COL,897.3777
10,1,11, ,0,36,1,McCabe,0,32,8476931,10,11,0.30555,D,0,0,20242025,0,0,0.02702,L,37,Jake McCabe,TOR,1251.7222
0,0,0,0.0,0,11,0,Innala,0,2,8484976,-1,0,0.0,L,0,0,20242025,0,0,0.0,L,3,Jere Innala,COL,436.7272
2,3,5, ,1,33,3,Hague,0,15,8479980,-3,5,0.15151,D,0,0,20242025,0,0,0.07894,L,38,Nicolas Hague,VGK,967.1515
18,9,18,0.4,3,40,16,Guenther,1,18,8482699,4,34,0.85,R,7,16,20242025,0,0,0.16326,R,98,Dylan Guenther,UTA,976.05
9,6,9,0.0,2,37,8,Quinn,0,8,8482097,-14,17,0.45945,R,2,8,20242025,0,0,0.125,R,64,Jack Quinn,BUF,905.5675
2,2,4,0.5,0,25,3,Atkinson,0,4,8474715,-4,5,0.2,R,1,1,20242025,0,0,0.1,R,30,Cam Atkinson,TBL,553.36
14,10,24,0.5264,1,44,10,McLeod,0,10,8480802,7,24,0.54545,C,0,0,20242025,0,0,0.21276,L,47,Ryan McLeod,BUF,933.0227
13,7,19,0.56603,2,43,9,Coleman,0,16,8476399,-1,22,0.51162,C,2,2,20242025,0,1,0.0891,L,101,Blake Coleman,CGY,1044.3023
17,5,22, ,0,44,5,Power,0,12,8482671,-7,22,0.5,D,0,0,20242025,0,0,0.06493,L,77,Owen Power,BUF,1340.0454
15,4,13, ,1,41,5,Faber,1,13,8482122,13,20,0.4878,D,1,7,20242025,0,0,0.09433,R,53,Brock Faber,MIN,1497.9756
10,4,14,0.50632,0,43,4,Krebs,0,19,8481522,-2,14,0.32558,C,0,0,20242025,0,0,0.12121,L,33,Peyton Krebs,BUF,786.5813
3,3,5,0.4074,0,37,5,Ivan,0,8,8483930,-7,8,0.21621,C,2,3,20242025,0,0,0.14705,L,34,Ivan Ivan,COL,623.6756
8,0,8,0.39603,0,27,0,Lapierre,0,4,8482148,-3,8,0.29629,C,0,0,20242025,0,0,0.0,L,18,Hendrix Lapierre,WSH,587.7777
4,1,5, ,1,26,1,George,0,4,8483448,0,5,0.1923,D,0,0,20242025,0,0,0.05,L,20,Isaiah George,NYI,992.6538
3,0,3, ,0,17,0,Myers,0,0,8479026,-2,3,0.17647,D,0,0,20242025,0,0,0.0,R,23,Philippe Myers,TOR,1047.8235
5,11,16,0.51333,3,42,14,Gaudette,0,6,8478874,7,19,0.45238,R,3,3,20242025,0,0,0.26923,R,52,Adam Gaudette,OTT,653.5
11,5,15, ,1,45,6,Forsling,1,10,8478055,19,17,0.37777,D,0,0,20242025,1,2,0.05217,L,115,Gustav Forsling,FLA,1388.9555
7,0,7,0.50515,0,36,0,Schwindt,0,0,8481655,2,7,0.19444,R,0,0,20242025,0,0,0.0,R,30,Cole Schwindt,VGK,564.7777
8,7,10,0.3815,2,43,8,Dach,0,32,8481523,-23,16,0.37209,C,1,6,20242025,0,0,0.11428,R,70,Kirby Dach,MTL,953.2093
21,6,17, ,3,43,8,Sergachev,2,18,8479410,-9,29,0.67441,D,2,12,20242025,0,0,0.11428,L,70,Mikhail Sergachev,UTA,1549.8139
9,5,13,0.50533,0,43,6,Kerfoot,0,6,8477021,-5,15,0.34883,C,0,1,20242025,1,1,0.1132,L,53,Alexander Kerfoot,UTA,912.0232
12,8,18,0.41851,1,44,10,Fantilli,0,10,8484166,-7,22,0.5,C,2,4,20242025,0,0,0.11494,L,87,Adam Fantilli,CBJ,995.25
0,0,0,1.0,0,2,0,Toninato,0,0,8476952,0,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Dominic Toninato,WPG,594.5
5,1,5, ,0,44,2,McNabb,0,20,8475188,23,7,0.15909,D,0,0,20242025,1,2,0.03703,L,54,Brayden McNabb,VGK,1226.4318
55,12,50,0.47772,3,45,15,MacKinnon,1,25,8477492,16,70,1.55555,C,3,20,20242025,0,0,0.08823,R,170,Nathan MacKinnon,COL,1392.0444
8,2,9,0.57,0,38,2,Bäck,0,2,8480840,4,10,0.26315,C,0,0,20242025,0,1,0.08695,L,23,Oskar Bäck,DAL,697.1578
8,0,8, ,0,42,0,Clifton,0,29,8477365,5,8,0.19047,D,0,0,20242025,0,0,0.0,R,33,Connor Clifton,BUF,933.9285
0,0,0, ,0,13,0,Smith,0,18,8479379,-3,0,0.0,R,0,0,20242025,0,0,0.0,L,5,Givani Smith,SJS,379.5384
0,0,0, ,0,2,0,Wiesblatt,0,0,8482103,0,0,0.0,C,0,0,20242025,0,0, ,R,0,Ozzy Wiesblatt,NSH,611.5
9,10,18,0.5,2,44,10,Kolesar,0,30,8478434,6,19,0.43181,R,0,0,20242025,0,1,0.1923,R,52,Keegan Kolesar,VGK,813.4318
0,1,1,0.22222,0,12,1,Colangelo,0,0,8482118,-7,1,0.08333,R,0,0,20242025,0,0,0.0625,R,16,Sam Colangelo,ANA,658.25
11,8,18,0.43405,2,41,9,Byfield,1,20,8482124,7,20,0.4878,R,1,2,20242025,0,0,0.11538,L,78,Quinton Byfield,LAK,1084.1951
8,3,7, ,0,35,4,Zellweger,0,12,8482803,4,12,0.34285,D,1,5,20242025,0,0,0.05128,L,78,Olen Zellweger,ANA,1161.9142
7,0,6, ,0,42,0,Emberson,0,14,8480834,0,7,0.16666,D,0,0,20242025,0,1,0.0,R,35,Ty Emberson,EDM,898.5238
9,2,10, ,0,46,2,Zadorov,0,89,8477507,8,11,0.23913,D,0,0,20242025,0,1,0.03571,L,56,Nikita Zadorov,BOS,1193.5217
13,7,19,0.56521,1,43,7,Couturier,1,21,8476461,-4,20,0.46511,C,0,1,20242025,0,0,0.0921,L,76,Sean Couturier,PHI,1022.9069
2,2,4, ,1,43,2,Kleven,0,14,8482095,-1,4,0.09302,D,0,0,20242025,0,0,0.05405,L,37,Tyler Kleven,OTT,866.9534
2,0,2, ,0,16,0,Bortuzzo,0,22,8474145,-2,2,0.125,D,0,0,20242025,0,0,0.0,R,7,Robert Bortuzzo,UTA,653.1875
10,6,16,0.50749,1,45,7,Gaudreau,0,6,8477919,-1,17,0.37777,C,1,1,20242025,0,0,0.1129,R,62,Frederick Gaudreau,MIN,890.5333
12,7,17,0.58612,1,40,9,Pageau,0,14,8476419,7,21,0.525,C,1,2,20242025,1,2,0.12328,R,73,Jean-Gabriel Pageau,NYI,1041.3
9,0,9, ,0,44,0,Dumoulin,0,4,8475208,-4,9,0.20454,D,0,0,20242025,0,0,0.0,L,43,Brian Dumoulin,ANA,1201.2272
11,4,14,0.43333,0,43,5,Heinen,0,31,8478046,4,16,0.37209,L,1,2,20242025,0,0,0.13888,L,36,Danton Heinen,VAN,833.0697
12,4,16,0.49775,1,42,4,Steel,0,16,8479351,-1,16,0.38095,C,0,0,20242025,0,0,0.08163,L,49,Sam Steel,DAL,873.8809
14,4,17, ,0,45,4,Burns,0,12,8470613,-1,18,0.4,D,0,1,20242025,0,0,0.03846,R,104,Brent Burns,CAR,1287.5777
5,3,7, ,1,28,3,Brannstrom,0,17,8480073,-4,8,0.28571,D,0,1,20242025,0,0,0.0909,L,33,Erik Brannstrom,VAN,896.1428
2,1,3,0.38709,0,16,1,Thomas,0,2,8480851,-1,3,0.1875,C,0,0,20242025,0,0,0.05555,R,18,Akil Thomas,LAK,623.9375
10,3,8, ,0,40,7,Letang,0,18,8471724,-15,17,0.425,D,3,8,20242025,1,1,0.07608,R,92,Kris Letang,PIT,1411.625
34,4,23, ,0,45,5,Morrissey,0,22,8477504,13,39,0.86666,D,1,16,20242025,0,0,0.05434,L,92,Josh Morrissey,WPG,1450.7333
2,0,2, ,0,11,0,McIlrath,0,14,8475795,1,2,0.18181,D,0,0,20242025,0,0,0.0,R,4,Dylan McIlrath,WSH,654.4545
19,6,22,0.51827,1,44,9,Lundell,0,24,8482113,4,28,0.63636,C,2,5,20242025,1,1,0.10112,L,89,Anton Lundell,FLA,1027.2045
3,1,4,0.0,1,30,1,Johnston,0,61,8477527,-2,4,0.13333,L,0,0,20242025,0,0,0.11111,L,9,Ross Johnston,ANA,526.1
4,1,5,0.48275,1,15,1,Poitras,0,6,8483505,-3,5,0.33333,C,0,0,20242025,0,0,0.0909,R,11,Matthew Poitras,BOS,769.3333
7,9,16,0.375,3,44,10,Olivier,0,83,8479671,-7,17,0.38636,R,0,0,20242025,1,1,0.1923,R,52,Mathieu Olivier,CBJ,850.0909
12,7,17,0.46666,1,43,7,Tsyplakov,0,26,8484958,8,19,0.44186,R,0,2,20242025,0,0,0.11864,L,59,Maxim Tsyplakov,NYI,974.0697
0,0,0, ,0,2,0,Barré-Boulet,0,2,8479718,-2,0,0.0,C,0,0,20242025,0,0, ,L,0,Alex Barré-Boulet,MTL,609.5
7,1,8, ,1,45,1,DeMelo,0,22,8476331,20,8,0.17777,D,0,0,20242025,0,0,0.02564,R,39,Dylan DeMelo,WPG,1292.7111
3,2,5, ,0,30,2,Bean,0,6,8479402,1,5,0.16666,D,0,0,20242025,0,0,0.06451,L,31,Jake Bean,CGY,926.0
11,12,19,0.44978,2,42,13,Donato,0,26,8477987,-7,24,0.57142,C,1,5,20242025,0,0,0.12745,L,102,Ryan Donato,CHI,887.6666
13,9,22,0.4,2,43,11,Lafrenière,0,20,8482109,-12,24,0.55813,L,2,2,20242025,0,0,0.10476,L,105,Alexis Lafrenière,NYR,1074.4651
14,7,19,0.43939,1,43,8,Hall,0,16,8475791,-17,22,0.51162,L,1,3,20242025,0,0,0.10389,L,77,Taylor Hall,CHI,908.186
0,0,0, ,0,3,0,Petrovic,0,2,8475755,-3,0,0.0,D,0,0,20242025,0,0,0.0,R,1,Alexander Petrovic,DAL,704.3333
0,0,0, ,0,4,0,Lycksell,0,0,8480245,0,0,0.0,R,0,0,20242025,0,0,0.0,L,3,Olle Lycksell,PHI,637.25
0,1,1,0.54901,0,6,1,Kozak,0,0,8482896,-1,1,0.16666,C,0,0,20242025,0,0,0.25,L,4,Tyson Kozak,BUF,591.5
0,0,0, ,0,4,0,Jones,0,8,8479368,-4,0,0.0,L,0,0,20242025,0,0,0.0,L,1,Max Jones,BOS,672.75
36,10,30,0.0,0,46,15,Bratt,0,14,8479407,10,51,1.10869,L,4,20,20242025,1,1,0.14563,L,103,Jesper Bratt,NJD,1127.9347
4,5,9,0.45,1,43,6,Crouse,0,24,8478474,-3,10,0.23255,L,1,1,20242025,0,0,0.0923,L,65,Lawson Crouse,UTA,844.7906
0,0,0,0.2,0,8,0,Pezzetta,0,8,8479543,-2,0,0.0,L,0,0,20242025,0,0,0.0,L,4,Michael Pezzetta,MTL,366.0
4,3,7,0.5,1,19,3,Berard,0,8,8482132,-9,7,0.36842,L,0,0,20242025,0,0,0.09375,L,32,Brett Berard,NYR,679.8421
16,2,15, ,0,44,3,Provorov,0,14,8478500,3,19,0.43181,D,1,3,20242025,0,1,0.05882,L,51,Ivan Provorov,CBJ,1406.7954
3,1,4, ,0,25,1,Bernard-Docker,0,4,8480879,2,4,0.16,D,0,0,20242025,0,0,0.05555,R,18,Jacob Bernard-Docker,OTT,786.36
3,0,3, ,0,16,0,Smith,0,20,8474090,-3,3,0.1875,D,0,0,20242025,0,0,0.0,L,12,Brendan Smith,DAL,802.5625
