blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,gamesPlayed,giveaways,giveawaysPer60,hits,hitsPer60,lastName,missedShotCrossbar,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,playerId,positionCode,seasonId,shootsCatches,shotAttemptsBlocked,skaterFullName,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame
2,1.34,,0,,1,7,4,2.68,6,4.02,Ritchie,0,1,0,0,5,6,0,8484221,C,20242025,R,3,Calum Ritchie,1,0.67,COL,766.85
32,2.35,0.0,1,1.0,1,46,33,2.43,28,2.06,Mercer,0,1,1,0,27,30,0,8482110,C,20242025,R,37,Dawson Mercer,15,1.1,NJD,1062.0
8,2.49,0.0,0,0.0,0,16,10,3.11,16,4.98,Wood,0,0,0,0,14,14,0,8477425,L,20242025,L,19,Miles Wood,1,0.31,COL,722.0
14,1.36,0.0,0,0.0,0,43,31,3.01,142,13.79,Pospisil,1,3,2,1,30,37,0,8481028,C,20242025,L,30,Martin Pospisil,8,0.77,CGY,861.81
38,3.0,0.0,0,0.0,1,45,33,2.61,69,5.46,Tippett,2,7,3,1,52,66,1,8480015,R,20242025,R,89,Owen Tippett,19,1.5,PHI,1010.95
40,3.93,1.0,2,3.0,2,30,31,3.05,20,1.96,Matthews,2,7,3,4,45,61,1,8479318,C,20242025,L,41,Auston Matthews,12,1.18,TOR,1219.16
0,0.0,,0,,0,5,0,0.0,7,15.22,Felhaber,0,0,0,0,0,0,0,8479746,L,20242025,L,2,Tye Felhaber,1,2.17,COL,331.0
3,3.13,,0,,0,7,2,2.08,10,10.44,Condotta,0,0,0,0,2,2,0,8483549,L,20242025,L,3,Lucas Condotta,0,0.0,MTL,492.14
28,4.35,0.0,0,0.0,0,20,23,3.57,22,3.41,Andrae,0,1,0,0,11,12,0,8482126,D,20242025,L,37,Emil Andrae,10,1.55,PHI,1158.4
10,1.45,1.0,1,2.0,2,21,17,2.47,18,2.62,Nichushkin,1,0,0,0,18,19,0,8477501,R,20242025,L,24,Valeri Nichushkin,3,0.43,COL,1177.71
0,0.0,,0,,0,1,1,4.65,0,0.0,Lettieri,1,0,0,0,2,3,0,8479968,C,20242025,R,0,Vinni Lettieri,1,4.65,BOS,774.0
48,5.6,1.0,0,1.0,0,34,29,3.38,46,5.37,de Haan,0,0,0,1,26,27,0,8475177,D,20242025,L,41,Calvin de Haan,4,0.46,COL,906.35
13,3.68,0.0,0,0.0,0,15,9,2.54,6,1.69,Heinola,0,0,0,1,13,14,0,8481572,D,20242025,L,12,Ville Heinola,6,1.69,WPG,847.66
67,5.58,1.0,0,1.0,0,31,38,3.16,17,1.41,Brodin,1,1,2,0,13,17,0,8476463,D,20242025,L,46,Jonas Brodin,13,1.08,MIN,1392.87
41,2.65,0.0,0,0.0,0,44,53,3.43,59,3.81,Ekman-Larsson,0,4,4,1,39,49,0,8475171,D,20242025,L,53,Oliver Ekman-Larsson,17,1.1,TOR,1263.93
25,1.86,3.0,4,7.0,2,44,36,2.68,55,4.1,Tavares,3,3,5,1,34,47,1,8475166,C,20242025,L,36,John Tavares,13,0.96,TOR,1096.86
25,3.24,0.0,0,0.0,0,42,19,2.46,35,4.54,Khusnutdinov,2,0,0,0,14,16,0,8482177,C,20242025,L,6,Marat Khusnutdinov,2,0.25,MIN,660.26
38,3.01,2.0,2,4.0,3,40,33,2.62,13,1.03,O'Reilly,2,6,2,1,30,41,0,8475158,C,20242025,L,19,Ryan O'Reilly,15,1.19,NSH,1133.25
21,3.59,0.0,0,0.0,0,24,18,3.07,9,1.53,Perunovich,0,1,1,1,5,8,0,8481059,D,20242025,L,9,Scott Perunovich,4,0.68,STL,877.0
2,1.09,,0,,0,8,1,0.54,26,14.22,Bichsel,0,0,0,0,0,0,0,8483425,D,20242025,L,7,Lian Bichsel,0,0.0,DAL,822.62
59,5.3,0.0,0,0.0,0,31,41,3.68,19,1.7,York,0,1,1,0,16,18,0,8481546,D,20242025,L,28,Cam York,15,1.34,PHI,1290.77
30,3.21,1.0,1,2.0,1,42,23,2.46,76,8.13,Rasmussen,1,0,1,0,18,20,0,8479992,C,20242025,L,24,Michael Rasmussen,7,0.74,DET,800.73
20,3.89,0.0,0,0.0,0,33,10,1.94,36,7.01,Nosek,1,0,0,0,13,14,0,8477931,L,20242025,L,18,Tomas Nosek,4,0.77,FLA,559.96
84,5.86,1.0,0,1.0,0,42,62,4.33,12,0.83,McDonagh,0,1,2,1,20,24,0,8474151,D,20242025,L,33,Ryan McDonagh,16,1.11,TBL,1227.07
12,1.33,1.0,3,4.0,1,32,14,1.55,30,3.32,Moore,0,5,5,0,32,42,0,8479675,L,20242025,L,31,Trevor Moore,14,1.55,LAK,1013.78
3,3.52,0.0,0,0.0,0,7,3,3.52,8,9.39,Caggiula,0,0,0,0,1,1,0,8479465,L,20242025,L,2,Drake Caggiula,0,0.0,EDM,438.0
37,4.46,0.0,0,0.0,0,27,29,3.49,43,5.18,Samuelsson,0,0,2,0,11,13,0,8480807,D,20242025,L,10,Mattias Samuelsson,5,0.6,BUF,1104.81
69,4.65,1.0,0,1.0,0,41,36,2.42,71,4.78,Nurse,0,0,5,1,33,39,1,8477498,D,20242025,L,60,Darnell Nurse,12,0.8,EDM,1301.95
27,4.06,0.0,0,0.0,0,23,34,5.12,30,4.51,Wotherspoon,0,0,0,0,11,11,0,8478450,D,20242025,L,15,Parker Wotherspoon,9,1.35,BOS,1039.3
14,1.32,0.0,0,0.0,1,41,29,2.74,67,6.35,Geekie,3,3,1,1,29,37,0,8479987,C,20242025,R,37,Morgan Geekie,16,1.51,BOS,926.07
26,2.39,1.0,0,1.0,1,41,32,2.95,35,3.23,Foegele,2,2,5,0,36,45,0,8477998,L,20242025,L,35,Warren Foegele,22,2.03,LAK,951.41
56,3.54,1.0,0,1.0,0,45,40,2.53,26,1.64,Suter,0,1,1,0,20,22,0,8470600,D,20242025,L,36,Ryan Suter,7,0.44,STL,1264.77
58,4.33,0.0,0,0.0,1,40,61,4.55,66,4.92,Mikkola,0,2,0,1,29,32,0,8478859,D,20242025,L,52,Niko Mikkola,8,0.59,FLA,1205.45
18,1.46,1.0,1,2.0,4,43,31,2.51,63,5.11,Lee,0,1,1,0,44,46,0,8475314,L,20242025,L,30,Anders Lee,6,0.48,NYI,1031.9
2,1.93,,0,,0,5,4,3.87,6,5.8,Honzek,0,0,0,0,2,2,0,8484180,L,20242025,L,0,Samuel Honzek,1,0.96,CGY,743.6
21,1.3,5.0,1,6.0,2,45,61,3.79,23,1.43,Marner,1,4,4,1,41,51,1,8478483,R,20242025,R,73,Mitch Marner,36,2.23,TOR,1286.46
14,1.47,0.0,0,0.0,1,43,32,3.37,35,3.69,Mangiapane,1,0,3,1,23,28,0,8478233,L,20242025,L,20,Andrew Mangiapane,9,0.94,WSH,793.74
2,1.85,0.0,0,0.0,0,7,0,0.0,10,9.29,Jaaska,0,0,0,1,4,5,0,8484929,L,20242025,L,2,Juha Jaaska,0,0.0,CAR,553.0
1,2.14,0.0,0,0.0,0,3,0,0.0,1,2.14,Sgarbossa,0,0,0,0,0,0,0,8475958,C,20242025,L,3,Michael Sgarbossa,0,0.0,WSH,560.33
23,2.57,1.0,2,3.0,3,44,20,2.24,59,6.6,Pearson,0,0,2,0,25,27,0,8476871,L,20242025,L,27,Tanner Pearson,10,1.12,VGK,730.34
10,3.58,,0,,0,16,4,1.43,20,7.16,Jost,0,0,0,0,7,7,0,8479370,C,20242025,L,2,Tyson Jost,4,1.43,CAR,628.06
18,2.23,0.0,0,0.0,3,40,23,2.86,60,7.46,Kovalenko,1,1,1,1,20,24,0,8481042,R,20242025,L,14,Nikolai Kovalenko,13,1.61,"COL,SJS",723.72
10,0.83,2.0,1,3.0,1,40,40,3.34,69,5.77,Tkachuk,1,2,2,2,49,57,0,8479314,L,20242025,L,58,Matthew Tkachuk,9,0.75,FLA,1076.25
18,1.47,3.0,4,7.0,0,42,41,3.35,18,1.47,Nyquist,0,3,2,1,25,32,0,8474679,R,20242025,L,46,Gustav Nyquist,9,0.73,NSH,1046.59
3,3.96,0.0,0,0.0,0,5,1,1.32,4,5.28,Hyry,0,0,0,0,0,0,0,8484938,R,20242025,R,3,Arttu Hyry,1,1.32,DAL,545.0
7,4.38,0.0,0,0.0,1,8,8,5.01,4,2.5,Casey,0,0,0,0,2,2,0,8483429,D,20242025,R,11,Seamus Casey,0,0.0,NJD,717.75
20,5.3,0.0,0,0.0,0,15,20,5.3,14,3.71,Mancini,0,0,1,0,5,6,0,8483768,D,20242025,R,9,Victor Mancini,1,0.26,NYR,905.46
70,5.66,1.0,0,1.0,0,42,37,2.99,65,5.25,Mayfield,0,2,0,1,20,23,0,8476429,D,20242025,R,44,Scott Mayfield,14,1.13,NYI,1059.21
25,4.04,0.0,0,0.0,0,26,23,3.72,53,8.57,Struble,1,0,0,0,6,7,0,8481593,D,20242025,L,26,Jayden Struble,10,1.61,MTL,855.76
14,1.09,0.0,0,0.0,2,43,36,2.81,35,2.73,Caufield,1,11,0,4,41,57,0,8481540,R,20242025,R,43,Cole Caufield,14,1.09,MTL,1069.93
14,1.11,0.0,0,0.0,4,40,36,2.85,5,0.39,Terry,2,4,0,2,43,51,1,8478873,R,20242025,R,51,Troy Terry,14,1.11,ANA,1134.9
30,3.38,0.0,0,0.0,0,43,11,1.23,98,11.04,Toropchenko,1,1,0,0,11,13,0,8480281,R,20242025,L,29,Alexey Toropchenko,4,0.45,STL,742.74
13,4.49,,0,,0,17,12,4.15,27,9.34,Middleton,0,0,0,1,11,12,0,8479387,D,20242025,L,10,Keaton Middleton,1,0.34,COL,611.88
22,1.46,3.0,2,5.0,1,45,50,3.32,41,2.72,Aho,4,0,14,2,56,77,3,8478427,C,20242025,L,59,Sebastian Aho,11,0.73,CAR,1204.17
1,4.56,,0,,0,1,1,4.56,1,4.56,Sillinger,0,0,0,0,0,0,0,8483538,C,20242025,L,1,Owen Sillinger,1,4.56,CBJ,789.0
8,0.88,0.0,1,1.0,2,45,20,2.21,64,7.09,Robinson,1,1,2,2,23,29,0,8480762,L,20242025,L,24,Eric Robinson,2,0.22,CAR,721.44
1,5.56,,0,,0,1,0,0.0,0,0.0,Mermis,0,0,0,0,0,0,0,8477541,D,20242025,L,3,Dakota Mermis,0,0.0,UTA,647.0
23,2.66,0.0,0,0.0,0,35,41,4.74,31,3.59,Joseph,0,0,1,0,11,12,0,8480058,D,20242025,L,33,P.O Joseph,13,1.5,"STL,PIT",887.91
5,1.18,1.0,0,1.0,0,12,12,2.84,4,0.94,Drouin,1,0,3,0,3,7,0,8477494,L,20242025,L,11,Jonathan Drouin,5,1.18,COL,1266.08
31,2.34,0.0,0,0.0,2,45,30,2.27,104,7.87,Schenn,1,4,3,0,26,34,2,8475170,C,20242025,L,42,Brayden Schenn,9,0.68,STL,1056.28
22,2.82,0.0,1,1.0,4,28,23,2.95,62,7.96,Colton,3,2,3,0,20,28,0,8479525,C,20242025,L,27,Ross Colton,7,0.89,COL,1000.57
22,3.06,1.0,0,1.0,1,33,13,1.81,53,7.39,Faksa,0,0,0,0,16,16,0,8476889,C,20242025,L,18,Radek Faksa,6,0.83,STL,781.87
1,4.02,,0,,0,2,0,0.0,0,0.0,Foudy,0,0,0,0,0,0,0,8480853,C,20242025,L,2,Liam Foudy,1,4.02,NYI,447.0
11,1.03,0.0,0,0.0,2,36,18,1.69,34,3.2,Boeser,0,4,2,2,27,35,0,8478444,R,20242025,R,44,Brock Boeser,12,1.13,VAN,1061.27
25,1.9,1.0,0,1.0,0,43,28,2.13,150,11.41,Tkachuk,3,3,2,2,69,79,3,8480801,L,20242025,L,61,Brady Tkachuk,9,0.68,OTT,1099.83
1,1.19,,0,,0,6,1,1.19,4,4.77,Meyers,0,0,0,0,0,0,0,8483570,C,20242025,L,4,Ben Meyers,1,1.19,SEA,502.33
4,3.61,,0,,0,9,5,4.51,16,14.44,Giles,0,0,0,0,2,2,0,8480825,R,20242025,R,0,Patrick Giles,0,0.0,FLA,443.0
20,1.92,0.0,0,0.0,0,45,33,3.17,41,3.94,Kotkaniemi,0,0,1,1,21,23,0,8480829,C,20242025,L,28,Jesperi Kotkaniemi,10,0.96,CAR,832.17
64,4.14,0.0,0,0.0,0,45,43,2.78,73,4.72,Ristolainen,1,0,1,1,25,28,0,8477499,D,20242025,R,28,Rasmus Ristolainen,16,1.03,PHI,1235.06
15,1.25,0.0,0,0.0,4,45,41,3.44,94,7.88,Noesen,1,1,3,1,38,44,1,8476474,R,20242025,R,24,Stefan Noesen,10,0.83,NJD,953.13
13,2.72,1.0,0,1.0,0,28,12,2.51,58,12.17,Bastian,1,1,1,0,9,12,0,8479414,R,20242025,R,8,Nathan Bastian,0,0.0,NJD,612.32
27,2.42,1.0,1,2.0,3,33,53,4.76,5,0.44,Thomas,1,3,5,1,28,38,0,8480023,C,20242025,R,39,Robert Thomas,10,0.89,STL,1212.75
0,0.0,,0,,0,1,0,0.0,0,0.0,Lysell,0,0,0,0,0,0,0,8482763,R,20242025,R,0,Fabian Lysell,0,0.0,BOS,692.0
7,2.98,0.0,0,0.0,1,11,2,0.85,31,13.22,Minten,0,1,1,0,7,9,0,8483489,C,20242025,L,6,Fraser Minten,1,0.42,TOR,767.18
7,1.44,0.0,0,0.0,1,25,10,2.07,43,8.9,Puljujarvi,0,0,3,2,17,22,0,8479344,R,20242025,R,23,Jesse Puljujarvi,3,0.62,PIT,695.48
5,4.25,0.0,0,0.0,0,5,4,3.4,8,6.8,Ruhwedel,0,0,0,0,3,3,0,8477244,D,20242025,R,3,Chad Ruhwedel,1,0.85,NYR,846.2
13,3.49,0.0,0,0.0,0,18,4,1.07,12,3.22,Anderson,0,0,0,0,3,3,0,8479315,R,20242025,R,11,Joey Anderson,8,2.15,CHI,743.61
37,3.9,0.0,0,0.0,2,37,38,4.0,28,2.95,Perbix,2,0,0,0,15,17,0,8480246,D,20242025,R,41,Nick Perbix,17,1.79,TBL,922.94
32,2.32,4.0,1,5.0,1,41,42,3.05,15,1.09,Guentzel,0,4,2,0,28,34,0,8477404,C,20242025,L,28,Jake Guentzel,16,1.16,TBL,1207.51
18,2.53,0.0,0,0.0,1,41,17,2.39,127,17.91,Kartye,0,2,1,1,10,14,0,8481789,L,20242025,L,22,Tye Kartye,1,0.14,SEA,622.53
89,5.07,0.0,0,0.0,0,43,52,2.96,26,1.48,Sanderson,2,0,3,3,22,30,1,8482105,D,20242025,L,79,Jake Sanderson,34,1.93,OTT,1468.09
25,1.6,1.0,2,3.0,3,45,49,3.14,57,3.65,Konecny,2,7,3,1,45,58,0,8478439,R,20242025,R,51,Travis Konecny,18,1.15,PHI,1245.97
68,5.05,1.0,0,1.0,0,40,34,2.52,44,3.27,Carrier,0,1,0,1,17,20,0,8478851,D,20242025,R,26,Alexandre Carrier,15,1.11,"NSH,MTL",1210.35
18,1.44,1.0,0,1.0,4,43,40,3.2,31,2.48,Cooley,0,3,3,2,32,40,0,8483431,C,20242025,L,44,Logan Cooley,16,1.28,UTA,1043.41
12,1.53,0.0,0,0.0,2,31,20,2.56,18,2.3,Kurashev,1,2,0,0,17,20,1,8480798,C,20242025,L,17,Philipp Kurashev,11,1.41,CHI,905.12
29,6.21,0.0,0,0.0,1,23,10,2.14,21,4.5,Moverare,1,0,0,0,8,9,0,8479421,D,20242025,L,17,Jacob Moverare,4,0.85,LAK,730.0
12,1.27,0.0,0,0.0,3,38,20,2.12,16,1.69,Benson,0,3,3,0,30,37,0,8484145,L,20242025,L,18,Zach Benson,8,0.84,BUF,891.84
7,2.57,0.0,0,0.0,0,21,7,2.57,49,18.03,MacEwen,1,0,0,0,8,9,0,8479772,R,20242025,R,12,Zack MacEwen,3,1.1,OTT,465.66
21,2.07,0.0,1,1.0,3,32,31,3.05,12,1.18,Zuccarello,2,4,1,1,22,30,0,8475692,R,20242025,L,28,Mats Zuccarello,11,1.08,MIN,1140.93
17,2.87,0.0,0,0.0,1,17,30,5.07,5,0.84,Lindholm,2,0,1,0,9,12,0,8476854,D,20242025,L,34,Hampus Lindholm,14,2.36,BOS,1251.35
24,2.5,0.0,0,0.0,0,35,52,5.43,12,1.25,Gustafsson,0,1,4,1,27,33,0,8476979,D,20242025,L,43,Erik Gustafsson,5,0.52,DET,984.77
16,1.61,1.0,1,2.0,1,36,21,2.12,33,3.33,Paul,0,2,3,1,22,28,1,8477426,L,20242025,L,31,Nick Paul,9,0.9,TBL,990.05
45,4.24,1.0,0,1.0,2,44,35,3.3,27,2.54,Henrique,2,2,0,0,20,24,0,8474641,C,20242025,L,20,Adam Henrique,8,0.75,EDM,866.72
18,1.54,0.0,0,0.0,3,44,27,2.31,41,3.51,Bertuzzi,2,5,4,0,41,53,0,8477479,L,20242025,L,15,Tyler Bertuzzi,15,1.28,CHI,954.56
25,1.94,1.0,0,1.0,3,43,23,1.78,34,2.64,Stamkos,1,4,3,0,33,42,0,8474564,C,20242025,R,51,Steven Stamkos,10,0.77,NSH,1077.46
2,1.72,0.0,0,0.0,0,6,5,4.31,21,18.11,Dach,0,0,0,0,0,0,0,8482703,C,20242025,L,2,Colton Dach,1,0.86,CHI,695.5
23,1.58,0.0,0,0.0,4,44,45,3.1,19,1.31,Bedard,2,7,4,3,29,45,0,8484144,C,20242025,R,56,Connor Bedard,12,0.82,CHI,1185.36
13,1.11,1.0,0,1.0,3,45,34,2.91,71,6.08,Rodrigues,2,2,3,2,35,44,0,8478542,C,20242025,R,40,Evan Rodrigues,13,1.11,FLA,933.53
42,4.05,0.0,0,0.0,0,37,33,3.18,20,1.93,Valimaki,1,0,0,0,18,19,0,8479976,D,20242025,L,43,Juuso Valimaki,10,0.96,UTA,1007.45
35,4.37,1.0,0,1.0,0,23,26,3.24,37,4.62,Pelech,1,0,0,0,18,19,0,8476917,D,20242025,L,34,Adam Pelech,11,1.37,NYI,1252.21
65,5.66,0.0,1,1.0,0,40,50,4.35,40,3.48,Peeke,0,1,0,0,23,24,0,8479369,D,20242025,R,34,Andrew Peeke,10,0.87,BOS,1033.27
8,1.0,0.0,0,0.0,0,34,16,2.01,12,1.51,Chytil,0,3,2,0,28,33,0,8480078,C,20242025,L,33,Filip Chytil,8,1.0,NYR,840.41
11,2.47,0.0,1,1.0,0,29,17,3.82,21,4.73,Dowling,0,1,2,0,11,14,0,8475413,C,20242025,L,13,Justin Dowling,6,1.35,NJD,551.13
65,4.17,1.0,0,1.0,1,40,55,3.53,20,1.28,Hedman,0,2,5,3,54,65,0,8475167,D,20242025,L,86,Victor Hedman,14,0.89,TBL,1400.17
24,1.87,3.0,1,4.0,2,43,38,2.96,27,2.11,Robertson,0,4,5,1,29,39,0,8480027,L,20242025,L,76,Jason Robertson,15,1.17,DAL,1071.27
29,1.93,4.0,0,4.0,2,43,47,3.13,14,0.93,Eichel,1,2,1,3,35,45,0,8478403,C,20242025,R,60,Jack Eichel,17,1.13,VGK,1253.51
6,2.57,0.0,0,0.0,0,12,6,2.57,1,0.42,Kapanen,0,0,0,0,6,6,0,8482775,C,20242025,R,8,Oliver Kapanen,0,0.0,MTL,697.75
5,5.37,,0,,0,5,0,0.0,3,3.22,Hutton,0,0,0,0,2,2,0,8477018,D,20242025,L,1,Ben Hutton,0,0.0,VGK,670.0
74,6.2,0.0,1,1.0,1,41,41,3.43,14,1.17,Clarke,1,1,1,0,26,29,0,8482730,D,20242025,R,49,Brandt Clarke,17,1.42,LAK,1046.97
21,1.84,2.0,1,3.0,0,42,16,1.4,23,2.02,Suter,0,0,1,0,20,22,0,8480459,C,20242025,L,26,Pius Suter,13,1.14,VAN,973.9
1,1.86,,0,,0,2,1,1.86,4,7.44,Mackey,0,0,0,0,1,1,0,8482067,D,20242025,L,2,Connor Mackey,0,0.0,NYR,967.5
30,2.3,0.0,1,1.0,0,42,45,3.46,22,1.69,Malkin,1,4,1,1,24,31,0,8471215,C,20242025,L,53,Evgeni Malkin,14,1.07,PIT,1114.09
45,3.82,1.0,0,1.0,0,37,26,2.21,35,2.97,Pettersson,4,2,4,0,34,45,0,8480012,C,20242025,L,35,Elias Pettersson,16,1.36,VAN,1143.32
24,1.8,0.0,2,2.0,2,41,41,3.08,18,1.35,Monahan,4,4,2,1,29,40,0,8477497,C,20242025,L,33,Sean Monahan,8,0.6,CBJ,1166.78
42,7.51,0.0,0,0.0,0,17,18,3.22,7,1.25,Martinez,0,2,1,2,7,12,0,8474166,D,20242025,L,26,Alec Martinez,5,0.89,CHI,1183.11
0,0.0,,0,,0,5,2,2.53,6,7.59,Gaunce,0,0,0,1,3,4,0,8476867,C,20242025,L,3,Brendan Gaunce,0,0.0,MIN,568.8
72,4.48,3.0,0,3.0,0,45,44,2.74,13,0.8,Slavin,0,5,6,2,44,57,0,8476958,D,20242025,L,62,Jaccob Slavin,39,2.42,CAR,1284.4
2,0.9,0.0,0,0.0,0,13,2,0.9,9,4.09,Stephens,0,0,0,0,7,7,0,8478477,C,20242025,R,5,Mitchell Stephens,1,0.45,SEA,609.23
44,3.87,2.0,1,3.0,2,44,22,1.93,78,6.87,Dowd,0,0,3,0,18,21,0,8475343,C,20242025,R,22,Nic Dowd,16,1.41,WSH,927.88
18,2.18,0.0,0,0.0,0,40,22,2.67,70,8.49,Geekie,1,2,1,0,21,25,0,8483447,C,20242025,L,33,Conor Geekie,6,0.72,TBL,741.52
22,2.67,1.0,0,1.0,0,41,17,2.06,68,8.27,Cousins,0,0,1,0,22,23,0,8476393,C,20242025,L,22,Nick Cousins,5,0.6,OTT,721.75
33,3.26,0.0,0,0.0,0,39,30,2.96,69,6.82,Lilleberg,0,1,0,3,21,25,0,8482929,D,20242025,L,40,Emil Lilleberg,6,0.59,TBL,933.66
85,5.05,0.0,0,0.0,1,41,48,2.85,27,1.6,Matheson,0,6,4,1,27,38,0,8476875,D,20242025,L,77,Mike Matheson,34,2.02,MTL,1475.0
26,2.1,1.0,1,2.0,1,44,40,3.23,26,2.1,Strome,1,5,5,0,28,39,0,8476458,C,20242025,R,30,Ryan Strome,10,0.8,ANA,1010.36
18,1.35,4.0,5,9.0,6,41,40,3.0,46,3.45,Kempe,3,3,3,4,44,57,1,8477960,R,20242025,L,65,Adrian Kempe,6,0.45,LAK,1170.24
18,1.32,3.0,2,5.0,1,43,35,2.58,23,1.69,Raymond,0,2,1,1,40,44,1,8482078,L,20242025,R,60,Lucas Raymond,16,1.18,DET,1134.25
31,2.74,1.0,1,2.0,1,45,28,2.47,35,3.09,Perfetti,3,6,2,1,27,39,0,8482149,C,20242025,L,29,Cole Perfetti,11,0.97,WPG,904.88
30,5.84,0.0,0,0.0,0,17,22,4.28,16,3.11,Oesterle,0,0,0,0,12,13,0,8477851,D,20242025,L,14,Jordan Oesterle,5,0.97,BOS,1086.41
22,2.17,0.0,0,0.0,2,42,23,2.27,67,6.62,Haula,0,0,2,0,26,28,0,8475287,L,20242025,L,20,Erik Haula,9,0.88,NJD,867.16
12,0.91,2.0,3,5.0,4,45,68,5.15,89,6.75,Svechnikov,1,6,5,4,48,65,0,8480830,R,20242025,L,68,Andrei Svechnikov,13,0.98,CAR,1054.48
62,5.26,0.0,0,0.0,0,45,42,3.56,24,2.03,Malinski,0,0,2,0,23,25,0,8484258,D,20242025,R,75,Sam Malinski,13,1.1,COL,942.31
16,3.07,2.0,1,3.0,0,29,8,1.53,51,9.8,Lewis,1,1,2,0,16,20,0,8473453,C,20242025,R,10,Trevor Lewis,2,0.38,LAK,645.41
59,5.05,1.0,0,1.0,1,32,30,2.57,4,0.34,Fowler,0,1,0,0,7,8,0,8475764,D,20242025,L,46,Cam Fowler,7,0.6,"ANA,STL",1311.78
25,4.82,0.0,0,0.0,0,19,16,3.08,38,7.33,St. Ivany,1,0,0,1,8,10,0,8481030,D,20242025,R,13,Jack St. Ivany,7,1.35,PIT,982.05
55,3.42,0.0,0,0.0,2,41,38,2.36,59,3.67,Ekblad,6,3,3,0,46,58,0,8477932,D,20242025,R,77,Aaron Ekblad,14,0.87,FLA,1411.56
32,3.54,0.0,0,0.0,2,25,34,3.76,19,2.1,Dunn,0,0,0,1,17,18,1,8478407,D,20242025,L,43,Vince Dunn,9,0.99,SEA,1300.84
23,3.03,1.0,0,1.0,1,39,26,3.43,56,7.38,Veleno,0,1,2,1,12,16,0,8480813,C,20242025,L,22,Joe Veleno,8,1.05,DET,699.66
5,1.21,0.0,0,0.0,1,25,15,3.65,12,2.92,Vrana,1,1,2,0,13,17,0,8477944,L,20242025,L,10,Jakub Vrana,5,1.21,WSH,591.04
99,6.91,0.0,0,0.0,0,46,54,3.77,49,3.42,Carlo,0,1,4,1,21,27,0,8478443,D,20242025,R,43,Brandon Carlo,12,0.83,BOS,1120.43
10,0.8,0.0,1,1.0,3,43,40,3.23,15,1.21,Duchene,1,3,2,0,33,40,1,8475168,C,20242025,L,39,Matt Duchene,13,1.05,DAL,1035.67
11,0.72,2.0,0,2.0,1,46,66,4.33,22,1.44,Pastrnak,1,3,3,4,48,59,3,8477956,R,20242025,R,105,David Pastrnak,21,1.37,BOS,1191.76
76,6.04,0.0,0,0.0,1,38,36,2.86,50,3.97,Lindgren,0,1,0,0,17,18,0,8479324,D,20242025,L,50,Ryan Lindgren,7,0.55,NYR,1191.02
2,1.01,0.0,0,0.0,0,9,2,1.01,5,2.54,Johnson,0,0,0,0,4,4,0,8474870,C,20242025,R,6,Tyler Johnson,0,0.0,BOS,784.66
14,1.31,1.0,1,2.0,0,41,27,2.53,25,2.35,Stankoven,2,3,3,2,28,38,0,8482702,C,20242025,R,35,Logan Stankoven,10,0.94,DAL,934.02
16,1.68,0.0,0,0.0,2,44,30,3.15,36,3.78,Raddysh,0,0,5,0,24,29,0,8479390,R,20242025,R,27,Taylor Raddysh,5,0.52,WSH,778.27
37,2.91,1.0,3,4.0,3,41,33,2.59,16,1.25,Cirelli,2,2,1,1,30,36,0,8478519,C,20242025,L,27,Anthony Cirelli,12,0.94,TBL,1116.04
11,2.72,0.0,0,0.0,0,15,16,3.96,18,4.46,Lamoureux,1,0,1,1,8,11,0,8483472,D,20242025,R,13,Maveric Lamoureux,3,0.74,UTA,967.46
27,2.42,0.0,0,0.0,0,40,33,2.96,95,8.54,Slafkovsky,0,3,4,1,30,39,0,8483515,L,20242025,L,34,Juraj Slafkovsky,6,0.53,MTL,1000.45
23,2.17,0.0,1,1.0,2,43,25,2.36,65,6.15,Blueger,0,2,1,0,28,31,0,8476927,C,20242025,L,13,Teddy Blueger,13,1.23,VAN,884.83
18,2.38,0.0,2,2.0,0,22,30,3.97,19,2.51,Barzal,0,1,1,0,27,29,0,8478445,C,20242025,R,41,Mathew Barzal,5,0.66,NYI,1234.13
1,1.37,,0,,0,4,1,1.37,1,1.37,Roy,0,0,0,0,4,4,0,8482749,R,20242025,L,1,Joshua Roy,1,1.37,MTL,656.5
19,1.6,2.0,3,5.0,3,44,31,2.61,12,1.01,Protas,1,4,4,0,36,45,1,8481656,C,20242025,L,19,Aliaksei Protas,14,1.17,WSH,971.45
68,4.78,0.0,1,1.0,0,44,38,2.67,52,3.65,Sandin,2,3,0,1,29,36,0,8480873,D,20242025,L,48,Rasmus Sandin,15,1.05,WSH,1162.68
6,7.92,,0,,0,3,1,1.32,6,7.92,Friedman,0,0,0,0,1,1,0,8478017,D,20242025,R,1,Mark Friedman,2,2.64,VAN,908.33
3,3.8,,0,,0,3,3,3.8,4,5.07,Gudbranson,0,0,0,0,1,1,0,8475790,D,20242025,R,3,Erik Gudbranson,0,0.0,CBJ,946.33
12,2.56,0.0,0,0.0,0,15,14,2.99,10,2.13,Wilsby,0,0,0,0,5,5,0,8482482,D,20242025,L,27,Adam Wilsby,5,1.06,NSH,1123.2
