assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
0,0,0, ,0,1,0,Grundstrom,0,0,8479336,-1,0,0.0,R,0,0,20242025,0,0, ,L,0,Carl Grundstrom,SJS,386.0
0,0,0,0.38888,0,1,0,O'Reilly,0,0,8475158,-1,0,0.0,C,0,0,20242025,0,0,0.0,L,3,Ryan O'Reilly,NSH,1075.0
0,1,1,0.5,0,1,2,Granlund,0,0,8475798,-1,2,2.0,C,1,1,20242025,0,0,0.66666,L,3,Mikael Granlund,SJS,1181.0
0,0,0, ,0,1,0,Ferraro,0,0,8479983,-1,0,0.0,D,0,0,20242025,0,0,0.0,L,2,Mario Ferraro,SJS,1259.0
0,0,0, ,0,1,0,Skjei,0,2,8476869,-1,0,0.0,D,0,0,20242025,0,0,0.0,L,2,Brady Skjei,NSH,1157.0
3,1,3,0.0,0,1,1,Marchessault,0,0,8476539,1,4,4.0,R,0,1,20242025,0,0,0.25,R,4,Jonathan Marchessault,NSH,1100.0
0,0,0, ,0,1,0,Thrun,0,0,8481567,-1,0,0.0,D,0,0,20242025,0,0, ,L,0,Henry Thrun,SJS,969.0
1,0,1,1.0,0,1,0,Zetterlund,0,0,8480188,1,1,1.0,L,0,0,20242025,0,0,0.0,R,2,Fabian Zetterlund,SJS,1025.0
0,0,0,0.66666,0,1,0,Dellandrea,0,0,8480848,-1,0,0.0,C,0,0,20242025,0,0, ,R,0,Ty Dellandrea,SJS,517.0
1,0,1, ,0,1,0,Schenn,0,0,8474568,2,1,1.0,D,0,0,20242025,0,0,0.0,R,2,Luke Schenn,NSH,988.0
1,0,1,0.42857,0,1,0,Wennberg,0,0,8477505,0,1,1.0,C,0,0,20242025,0,0,0.0,L,1,Alexander Wennberg,SJS,1271.0
1,0,1,0.66666,0,1,0,Stamkos,0,2,8474564,1,1,1.0,C,0,0,20242025,0,0,0.0,R,3,Steven Stamkos,NSH,1033.0
1,0,0,0.66666,0,1,0,Sissons,0,0,8476925,0,1,1.0,C,0,1,20242025,0,0, ,R,0,Colton Sissons,NSH,932.0
1,0,1, ,0,1,0,L'Heureux,0,0,8482742,1,1,1.0,L,0,0,20242025,0,0,0.0,L,2,Zachary L'Heureux,NSH,730.0
0,0,0,0.46153,0,1,0,McCarron,0,0,8477446,0,0,0.0,C,0,0,20242025,0,0,0.0,R,2,Michael McCarron,NSH,838.0
1,0,1, ,0,1,0,Wilsby,0,2,8482482,3,1,1.0,D,0,0,20242025,0,0, ,L,0,Adam Wilsby,NSH,968.0
0,0,0, ,0,1,0,Graf,0,0,8484911,-1,0,0.0,R,0,0,20242025,0,0, ,R,0,Collin Graf,SJS,960.0
0,1,1, ,0,1,1,Barron,0,0,8482111,-1,1,1.0,D,0,0,20242025,0,0,0.2,R,5,Justin Barron,MTL,1116.0
1,1,1,0.57142,0,1,1,Celebrini,0,0,8484801,0,2,2.0,C,0,1,20242025,0,0,0.33333,L,3,Macklin Celebrini,SJS,1198.0
1,0,1, ,0,1,1,Josi,0,0,8474600,-1,2,2.0,D,1,1,20242025,0,0,0.16666,L,6,Roman Josi,NSH,1504.0
0,0,0,0.66666,0,1,0,Goodrow,0,0,8476624,-1,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Barclay Goodrow,SJS,633.0
2,0,1, ,0,1,0,Eklund,0,2,8482667,-1,2,2.0,L,0,1,20242025,0,0,0.0,L,3,William Eklund,SJS,1224.0
0,1,1, ,1,1,1,Blankenburg,0,0,8483565,0,1,1.0,D,0,0,20242025,0,0,0.5,R,2,Nick Blankenburg,NSH,1199.0
0,0,0, ,0,1,0,Rutta,0,0,8480172,-1,0,0.0,D,0,0,20242025,0,0, ,R,0,Jan Rutta,SJS,867.0
0,1,1,0.5,0,1,1,Kunin,0,0,8479316,0,1,1.0,C,0,0,20242025,0,0,0.33333,R,3,Luke Kunin,SJS,1057.0
2,0,2, ,0,1,0,Ceci,0,0,8476879,2,2,2.0,D,0,0,20242025,0,0,0.0,R,1,Cody Ceci,SJS,1166.0
2,1,2, ,0,1,1,Forsberg,0,0,8476887,2,3,3.0,L,0,1,20242025,0,0,0.33333,R,3,Filip Forsberg,NSH,1072.0
0,1,1, ,0,1,1,Walman,0,2,8478013,1,1,1.0,D,0,0,20242025,0,0,0.33333,L,3,Jake Walman,SJS,1324.0
1,0,1,0.0,0,1,0,Necas,0,0,8480039,1,1,1.0,C,0,0,20242025,0,0,0.0,R,1,Martin Necas,CAR,982.0
0,0,0, ,0,1,0,Svechnikov,0,4,8480830,0,0,0.0,R,0,0,20242025,0,0,0.0,L,1,Andrei Svechnikov,CAR,1105.0
0,0,0,1.0,0,1,0,Robertson,0,0,8480027,-1,0,0.0,L,0,0,20242025,0,0,0.0,L,5,Jason Robertson,DAL,1162.0
0,0,0,0.2,0,1,0,Duchene,0,0,8475168,0,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Matt Duchene,DAL,1207.0
0,0,0, ,0,1,0,Blümel,0,0,8481712,0,0,0.0,R,0,0,20242025,0,0, ,L,0,Matj Blümel,DAL,302.0
